analysis_type,validation_mode,level,universe,ticker,window,window_weeks,strategy,target_invested,actual_invested,normalized_final_value,normalized_return_pct
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_065_221,156,risk_adjusted_v2,15329.51,15550.45,19725.48,28.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_065_221,156,hybrid_70_30,15329.51,15528.58,19749.44,28.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_065_221,156,hybrid_80_20,15329.51,15557.04,19717.63,28.63
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_065_221,156,trend_aware_hybrid,15329.51,15600.0,19669.18,28.31
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_065_221,156,fixed_weekly_dca,15269.67,15600.0,16926.82,10.85
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_065_221,156,simple_dip_buy,15269.67,15269.67,17271.78,13.11
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_065_221,156,risk_adjusted_v2,15269.67,15329.82,17078.44,11.85
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_065_221,156,hybrid_70_30,15269.67,15511.49,17017.99,11.45
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_065_221,156,hybrid_80_20,15269.67,15546.07,16982.36,11.22
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_065_221,156,trend_aware_hybrid,15269.67,15590.24,16926.85,10.85
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_065_221,156,fixed_weekly_dca,15269.2,15600.0,19524.65,27.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_065_221,156,simple_dip_buy,15269.2,15269.2,19975.68,30.82
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_065_221,156,risk_adjusted_v2,15269.2,15594.39,19581.47,28.24
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_065_221,156,hybrid_70_30,15269.2,15511.25,19647.34,28.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_065_221,156,hybrid_80_20,15269.2,15545.72,19601.37,28.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_065_221,156,trend_aware_hybrid,15269.2,15600.0,19521.44,27.85
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_065_221,156,fixed_weekly_dca,15476.04,15600.0,16660.33,7.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_065_221,156,simple_dip_buy,15476.04,15476.04,16787.5,8.47
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_065_221,156,risk_adjusted_v2,15476.04,15600.0,16658.57,7.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_065_221,156,hybrid_70_30,15476.04,15573.41,16687.69,7.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_065_221,156,hybrid_80_20,15476.04,15587.36,16673.49,7.74
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_065_221,156,trend_aware_hybrid,15476.04,15600.0,16659.24,7.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_065_221,156,fixed_weekly_dca,15224.84,15600.0,21243.44,39.53
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_065_221,156,simple_dip_buy,15224.84,15224.84,21625.74,42.04
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_065_221,156,risk_adjusted_v2,15224.84,15573.17,21262.24,39.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_065_221,156,hybrid_70_30,15224.84,15497.87,21345.45,40.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_065_221,156,hybrid_80_20,15224.84,15536.83,21306.27,39.94
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_065_221,156,trend_aware_hybrid,15224.84,15600.0,21242.19,39.52
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_065_221,156,fixed_weekly_dca,14351.84,15600.0,53749.53,274.51
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_065_221,156,simple_dip_buy,14351.84,14423.9,53962.57,276.0
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_065_221,156,risk_adjusted_v2,14351.84,14351.84,53539.78,273.05
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_065_221,156,hybrid_70_30,14351.84,15257.8,53796.7,274.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_065_221,156,hybrid_80_20,14351.84,15376.88,53774.47,274.69
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_065_221,156,trend_aware_hybrid,14351.84,15600.0,53621.47,273.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_065_221,156,fixed_weekly_dca,90993.16,93600.0,149945.57,64.79
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_065_221,156,simple_dip_buy,90993.16,90993.16,149869.41,64.7
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_065_221,156,risk_adjusted_v2,90993.16,91999.66,147601.82,62.21
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_065_221,156,hybrid_70_30,90993.16,92880.4,149857.62,64.69
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_065_221,156,hybrid_80_20,90993.16,93149.91,149855.92,64.69
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_065_221,156,trend_aware_hybrid,90993.16,93590.24,149810.17,64.64
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_078_234,156,fixed_weekly_dca,15268.04,15600.0,21716.07,42.23
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_078_234,156,simple_dip_buy,15268.04,15268.04,22081.46,44.63
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_078_234,156,risk_adjusted_v2,15268.04,15550.75,21763.93,42.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_078_234,156,hybrid_70_30,15268.04,15511.06,21813.29,42.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_078_234,156,hybrid_80_20,15268.04,15545.78,21775.67,42.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_078_234,156,trend_aware_hybrid,15268.04,15600.0,21710.63,42.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_078_234,156,fixed_weekly_dca,15247.42,15600.0,22333.15,46.47
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_078_234,156,simple_dip_buy,15247.42,15247.42,22808.94,49.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_078_234,156,risk_adjusted_v2,15247.42,15479.68,22491.05,47.51
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_078_234,156,hybrid_70_30,15247.42,15504.94,22462.88,47.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_078_234,156,hybrid_80_20,15247.42,15541.78,22414.32,47.0
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_078_234,156,trend_aware_hybrid,15247.42,15600.0,22325.73,46.42
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_078_234,156,fixed_weekly_dca,15324.59,15600.0,17685.37,15.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_078_234,156,simple_dip_buy,15324.59,15324.59,18051.89,17.8
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_078_234,156,risk_adjusted_v2,15324.59,15576.38,17747.11,15.81
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_078_234,156,hybrid_70_30,15324.59,15524.13,17784.97,16.06
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_078_234,156,hybrid_80_20,15324.59,15552.58,17747.48,15.81
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_078_234,156,trend_aware_hybrid,15324.59,15596.22,17687.56,15.42
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_078_234,156,fixed_weekly_dca,15485.79,15600.0,16956.51,9.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_078_234,156,simple_dip_buy,15485.79,15485.79,17075.29,10.26
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_078_234,156,risk_adjusted_v2,15485.79,15600.0,16955.31,9.49
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_078_234,156,hybrid_70_30,15485.79,15573.54,16983.92,9.67
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_078_234,156,hybrid_80_20,15485.79,15586.12,16970.92,9.59
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_078_234,156,trend_aware_hybrid,15485.79,15595.71,16959.9,9.52
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_078_234,156,fixed_weekly_dca,15242.96,15600.0,19410.67,27.34
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_078_234,156,simple_dip_buy,15242.96,15242.96,19738.23,29.49
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_078_234,156,risk_adjusted_v2,15242.96,15600.0,19389.33,27.2
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_078_234,156,hybrid_70_30,15242.96,15503.58,19496.54,27.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_078_234,156,hybrid_80_20,15242.96,15540.78,19462.71,27.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_078_234,156,trend_aware_hybrid,15242.96,15598.27,19405.23,27.31
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_078_234,156,fixed_weekly_dca,14501.71,15600.0,44618.68,207.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_078_234,156,simple_dip_buy,14501.71,14501.71,44691.78,208.18
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_078_234,156,risk_adjusted_v2,14501.71,14629.32,44682.76,208.12
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_078_234,156,hybrid_70_30,14501.71,15281.28,44627.59,207.74
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_078_234,156,hybrid_80_20,14501.71,15392.61,44618.95,207.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_078_234,156,trend_aware_hybrid,14501.71,15597.65,44449.43,206.51
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_078_234,156,fixed_weekly_dca,91070.51,93600.0,143986.58,58.1
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_078_234,156,simple_dip_buy,91070.51,91070.51,144447.58,58.61
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_078_234,156,risk_adjusted_v2,91070.51,92436.12,142896.34,56.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_078_234,156,hybrid_70_30,91070.51,92898.53,144064.27,58.19
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_078_234,156,hybrid_80_20,91070.51,93159.65,144010.69,58.13
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_078_234,156,trend_aware_hybrid,91070.51,93587.85,143797.38,57.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_091_247,156,fixed_weekly_dca,15314.97,15600.0,19042.5,24.34
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_091_247,156,simple_dip_buy,15314.97,15314.97,19369.49,26.47
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_091_247,156,risk_adjusted_v2,15314.97,15600.0,19030.72,24.26
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_091_247,156,hybrid_70_30,15314.97,15525.43,19128.47,24.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_091_247,156,hybrid_80_20,15314.97,15555.5,19094.58,24.68
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_091_247,156,trend_aware_hybrid,15314.97,15596.99,19046.06,24.36
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_091_247,156,fixed_weekly_dca,15211.71,15600.0,24835.79,63.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_091_247,156,simple_dip_buy,15211.71,15211.71,25393.77,66.94
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_091_247,156,risk_adjusted_v2,15211.71,15469.97,25005.77,64.38
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_091_247,156,hybrid_70_30,15211.71,15492.2,24990.39,64.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_091_247,156,hybrid_80_20,15211.71,15532.29,24933.96,63.91
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_091_247,156,trend_aware_hybrid,15211.71,15600.0,24830.81,63.23
