date,breakdown_type,group,factor,horizon,n,total_rows,coverage,rank_ic,pearson_corr
2024-10-18,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.5,-0.50582335
2024-10-18,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.8,-0.99288563
2024-10-18,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.95581571
2024-10-18,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.35714286,0.3734394
2024-10-25,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.42857143,0.58985206
2024-10-25,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.6,-0.5501745
2024-10-25,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.6,-0.43189571
2024-10-25,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.1,-0.36468309
2024-10-25,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.37887372
2024-10-25,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.91385427
2024-10-25,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.17857143,0.17655709
2024-11-01,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.42857143,0.40100046
2024-11-01,category,core_technology,sma_20_distance,12w,6,6,1.0,0.25714286,0.27186942
2024-11-01,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.02857143,-0.07146339
2024-11-01,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.0,-0.01703619
2024-11-01,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.0,-0.09438572
2024-11-01,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.8615657
2024-11-01,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.5,0.42337721
2024-11-08,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.94285714,0.58858673
2024-11-08,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.02857143,-0.31577651
2024-11-08,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.31428571,-0.61046968
2024-11-08,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.1,0.38189314
2024-11-08,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.8,-0.90608169
2024-11-08,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.8528571
2024-11-08,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.14285714,-0.07602505
2024-11-15,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.71428571,0.75658213
2024-11-15,category,core_technology,sma_20_distance,12w,6,6,1.0,0.08571429,-0.18476668
2024-11-15,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.25714286,-0.0227678
2024-11-15,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.0,-0.2398593
2024-11-15,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.8,-0.95149223
2024-11-15,category,international,sma_20_distance,12w,4,4,1.0,0.4,0.66271368
2024-11-15,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.17857143,0.12926046
2024-11-22,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.71428571,0.71846902
2024-11-22,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.08571429,-0.14485088
2024-11-22,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.25714286,0.08038358
2024-11-22,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.3,-0.43493451
2024-11-22,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.2905894
2024-11-22,category,international,sma_20_distance,12w,4,4,1.0,-0.2,-0.2257239
2024-11-22,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.21428571,0.05193488
2024-11-29,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.08571429,0.14599013
2024-11-29,category,core_technology,sma_20_distance,12w,6,6,1.0,0.25714286,0.01586427
2024-11-29,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.08571429,-0.43798425
2024-11-29,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.6,-0.60407327
2024-11-29,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.2,-0.15812344
2024-11-29,category,international,sma_20_distance,12w,4,4,1.0,0.2,0.33172004
2024-11-29,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.14285714,0.24008271
2024-12-06,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.08571429,-0.05275405
2024-12-06,category,core_technology,sma_20_distance,12w,6,6,1.0,0.08571429,0.0354741
2024-12-06,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.54285714,-0.1620011
2024-12-06,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.8,-0.70857543
2024-12-06,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.2,-0.47019352
2024-12-06,category,international,sma_20_distance,12w,4,4,1.0,-0.2,-0.37080505
2024-12-06,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.32142857,-0.00467469
2024-12-13,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.6,-0.48805348
2024-12-13,category,core_technology,sma_20_distance,12w,6,6,1.0,0.25714286,0.14486354
2024-12-13,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.2,0.06533126
2024-12-13,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.4,-0.43178221
2024-12-13,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.2,-0.34158286
2024-12-13,category,international,sma_20_distance,12w,4,4,1.0,-0.2,-0.46251001
2024-12-13,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.14285714,-0.28110427
2024-12-20,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.37142857,-0.56746535
2024-12-20,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.54285714,-0.53715006
2024-12-20,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.6,0.14667684
2024-12-20,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.3,0.16509512
2024-12-20,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.8,-0.34738342
2024-12-20,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.70447596
2024-12-20,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.17857143,-0.40270967
2024-12-27,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.2,-0.11591773
2024-12-27,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.6,-0.43915174
2024-12-27,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.02857143,-0.14478197
2024-12-27,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.3,0.05907848
2024-12-27,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.8,-0.37876979
2024-12-27,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.90886497
2024-12-27,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.42857143,-0.6002081
2025-01-03,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.2,0.20501103
2025-01-03,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.54285714,-0.55783299
2025-01-03,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.08571429,-0.03410961
2025-01-03,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.3,-0.32790609
2025-01-03,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.2,-0.2032157
2025-01-03,category,international,sma_20_distance,12w,4,4,1.0,-1.0,-0.93329427
2025-01-03,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.57142857,-0.67718819
2025-01-10,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.25714286,0.20164979
2025-01-10,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.54285714,-0.28174581
2025-01-10,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.25714286,-0.32291353
2025-01-10,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.8,-0.54465831
2025-01-10,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.4,0.41822882
2025-01-10,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.9051624
2025-01-10,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.64285714,-0.57958372
2025-01-17,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.31428571,0.40625896
2025-01-17,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.6,-0.59670823
2025-01-17,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.02857143,-0.0588401
2025-01-17,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.5,-0.35998912
2025-01-17,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,1.0,0.62232694
2025-01-17,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.35892593
2025-01-17,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.60714286,-0.27954438
2025-01-24,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.08571429,0.21262003
2025-01-24,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.65714286,-0.76631755
2025-01-24,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.48571429,0.48419439
2025-01-24,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.3,-0.3083053
2025-01-24,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.8,0.35831042
2025-01-24,category,international,sma_20_distance,12w,4,4,1.0,-0.2,-0.44479208
2025-01-24,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.5,-0.41539515
2025-01-31,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.14285714,-0.11740607
2025-01-31,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.88571429,-0.93944926
2025-01-31,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.6,0.45236425
2025-01-31,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.3,0.44429828
2025-01-31,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,1.0,0.99209936
2025-01-31,category,international,sma_20_distance,12w,4,4,1.0,0.0,-0.50046309
2025-01-31,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.28571429,-0.35054392
2025-02-07,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.2,-0.06153135
2025-02-07,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.6,-0.60431282
2025-02-07,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.6,0.33389004
2025-02-07,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.7,0.38487074
2025-02-07,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,0.37688349
2025-02-07,category,international,sma_20_distance,12w,4,4,1.0,0.8,0.58936537
2025-02-07,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.53571429,-0.41343913
2025-02-14,category,consumer_retail,sma_20_distance,12w,6,6,1.0,0.08571429,0.0402877
2025-02-14,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.65714286,-0.59742479
2025-02-14,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.77142857,0.44196573
2025-02-14,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.6,0.39091689
2025-02-14,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.2,0.41548571
2025-02-14,category,international,sma_20_distance,12w,4,4,1.0,-0.2,0.21750564
2025-02-14,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.07142857,-0.08850742
2025-02-21,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.14285714,-0.36628857
2025-02-21,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.71428571,-0.5724549
2025-02-21,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.94285714,0.90105781
2025-02-21,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.7,0.72546241
2025-02-21,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.8,0.73432302
2025-02-21,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.44810179
2025-02-21,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.39285714,-0.59914137
2025-02-28,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.37142857,-0.38865047
2025-02-28,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.77142857,-0.65478858
2025-02-28,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.94285714,0.92789272
2025-02-28,category,financial_payments,sma_20_distance,12w,5,5,1.0,0.5,0.74943406
2025-02-28,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,1.0,0.90849361
2025-02-28,category,international,sma_20_distance,12w,4,4,1.0,-0.2,0.0167188
2025-02-28,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.46428571,-0.63194269
2025-03-07,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.54285714,-0.42119918
2025-03-07,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.71428571,-0.76325742
2025-03-07,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.94285714,0.92974465
2025-03-07,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.3,-0.41905425
2025-03-07,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.4,0.22686386
2025-03-07,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.72966648
2025-03-07,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.42857143,-0.39953366
2025-03-14,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.6,-0.34541113
2025-03-14,category,core_technology,sma_20_distance,12w,6,6,1.0,0.31428571,0.42714677
2025-03-14,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.88571429,0.86848397
2025-03-14,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.2,-0.23305034
2025-03-14,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.4,0.66061451
2025-03-14,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.47661032
2025-03-14,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.71428571,-0.69624291
2025-03-21,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.08571429,-0.00781499
2025-03-21,category,core_technology,sma_20_distance,12w,6,6,1.0,0.14285714,-0.06771949
2025-03-21,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.6,0.52052496
2025-03-21,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.1,-0.13687717
2025-03-21,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,1.0,0.82394715
2025-03-21,category,international,sma_20_distance,12w,4,4,1.0,-0.2,-0.23488485
2025-03-21,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.5,-0.74240203
2025-03-28,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.25714286,-0.13387606
2025-03-28,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.48571429,-0.42799395
2025-03-28,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.71428571,0.38480844
2025-03-28,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.6,-0.83735142
2025-03-28,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.8,0.78026236
2025-03-28,category,international,sma_20_distance,12w,4,4,1.0,-0.6,-0.59983087
2025-03-28,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.89285714,-0.84324535
2025-04-04,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.88571429,-0.85369996
2025-04-04,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.25714286,-0.49205629
2025-04-04,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.37142857,-0.12814936
2025-04-04,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.9,-0.93272165
2025-04-04,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.23691639
2025-04-04,category,international,sma_20_distance,12w,4,4,1.0,-1.0,-0.63872246
2025-04-04,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.96428571,-0.94126929
2025-04-11,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.82857143,-0.9089273
2025-04-11,category,core_technology,sma_20_distance,12w,6,6,1.0,0.31428571,0.22111825
2025-04-11,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.48571429,-0.69603529
2025-04-11,category,financial_payments,sma_20_distance,12w,5,5,1.0,-1.0,-0.92095953
2025-04-11,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.57000689
2025-04-11,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.5797419
2025-04-11,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.78571429,-0.89171279
2025-04-17,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-1.0,-0.95778523
2025-04-17,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.65714286,-0.45062904
2025-04-17,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.02857143,0.16953417
2025-04-17,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.9,-0.89727171
2025-04-17,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.43360127
2025-04-17,category,international,sma_20_distance,12w,4,4,1.0,0.8,0.07801108
2025-04-17,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.82142857,-0.93099464
2025-04-25,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.94285714,-0.92254203
2025-04-25,category,core_technology,sma_20_distance,12w,6,6,1.0,-0.42857143,-0.19560243
2025-04-25,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.31428571,0.57224428
2025-04-25,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.6,-0.72986531
2025-04-25,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.19459024
2025-04-25,category,international,sma_20_distance,12w,4,4,1.0,0.2,-0.16909735
2025-04-25,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.67857143,-0.85612094
2025-05-02,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.82857143,-0.90526176
2025-05-02,category,core_technology,sma_20_distance,12w,6,6,1.0,0.08571429,-0.08714389
2025-05-02,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.2,0.64771128
2025-05-02,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.7,-0.73802392
2025-05-02,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.2,-0.1737876
2025-05-02,category,international,sma_20_distance,12w,4,4,1.0,0.0,-0.17479381
2025-05-02,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.10714286,-0.30864018
2025-05-09,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.88571429,-0.78559572
2025-05-09,category,core_technology,sma_20_distance,12w,6,6,1.0,0.31428571,0.17410871
2025-05-09,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.37142857,0.62227079
2025-05-09,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.6,-0.67729217
2025-05-09,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,-0.17318112
2025-05-09,category,international,sma_20_distance,12w,4,4,1.0,-0.8,-0.51186769
2025-05-09,category,semiconductors,sma_20_distance,12w,7,7,1.0,-0.03571429,-0.21356422
2025-05-16,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.88571429,-0.72303209
2025-05-16,category,core_technology,sma_20_distance,12w,6,6,1.0,0.31428571,0.51729674
2025-05-16,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,0.14285714,0.50089755
2025-05-16,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.7,-0.4314987
2025-05-16,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,0.2,0.13353928
2025-05-16,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.80705318
2025-05-16,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.71428571,0.81377478
2025-05-23,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.77142857,-0.74876096
2025-05-23,category,core_technology,sma_20_distance,12w,6,6,1.0,0.14285714,0.33919707
2025-05-23,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.42857143,-0.12662455
2025-05-23,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.6,-0.41581263
2025-05-23,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.4,0.07243742
2025-05-23,category,international,sma_20_distance,12w,4,4,1.0,-0.4,-0.82221739
2025-05-23,category,semiconductors,sma_20_distance,12w,7,7,1.0,0.82142857,0.42606666
2025-05-30,category,consumer_retail,sma_20_distance,12w,6,6,1.0,-0.82857143,-0.69632284
2025-05-30,category,core_technology,sma_20_distance,12w,6,6,1.0,0.02857143,0.32430623
2025-05-30,category,defensive_healthcare,sma_20_distance,12w,6,6,1.0,-0.37142857,-0.11132527
2025-05-30,category,financial_payments,sma_20_distance,12w,5,5,1.0,-0.5,-0.81378666
2025-05-30,category,industrial_diversified,sma_20_distance,12w,4,4,1.0,-0.2,-0.18872019
