strategy,symbol,signal_date,execution_date,status,execution_price,gross_invested,commission,slippage_cost,base,extra,crash
dca_l2_v2,NVDA,2024-07-08,2024-07-09,executed,130.20058176,10.8,0.01,0.01,10.8,0.0,0.0
dca_l2_v2,AAPL,2024-07-08,2024-07-09,executed,226.08550726,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,ASML,2024-07-08,2024-07-09,executed,1060.46841622,6.0,0.01,0.0,6.0,0.0,0.0
dca_l2_v2,KO,2024-07-08,2024-07-09,executed,59.61062642,3.0,0.0,0.0,3.0,0.0,0.0
fixed,BYDDY,2024-07-15,2024-07-16,executed,10.06744821,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2024-07-15,2024-07-16,executed,10.06744821,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2024-07-15,2024-07-16,executed,447.41561401,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2024-07-15,2024-07-16,executed,447.41561401,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2024-07-15,2024-07-16,executed,128.29277833,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2024-07-15,2024-07-16,executed,128.29277833,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2024-07-15,2024-07-16,executed,233.0982979,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2024-07-15,2024-07-16,executed,233.0982979,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2024-07-15,2024-07-16,executed,1055.38068463,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2024-07-15,2024-07-16,executed,1055.38068463,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2024-07-15,2024-07-16,executed,59.96038521,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2024-07-15,2024-07-16,executed,59.96038521,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2024-07-15,2024-07-16,executed,10.06744821,18.0,0.02,0.01,18.0,0.0,0.0
dca_l2_v2,MSFT,2024-07-15,2024-07-16,executed,447.41561401,13.2,0.01,0.01,13.2,0.0,0.0
dca_l2_v2,NVDA,2024-07-15,2024-07-16,executed,128.29277833,10.8,0.01,0.01,10.8,0.0,0.0
dca_l2_v2,AAPL,2024-07-15,2024-07-16,executed,233.0982979,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,ASML,2024-07-15,2024-07-16,executed,1055.38068463,6.0,0.01,0.0,6.0,0.0,0.0
dca_l2_v2,KO,2024-07-15,2024-07-16,executed,59.96038521,3.0,0.0,0.0,3.0,0.0,0.0
fixed,BYDDY,2024-07-22,2024-07-23,executed,10.04938118,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2024-07-22,2024-07-23,executed,10.04938118,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2024-07-22,2024-07-23,executed,437.25027388,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2024-07-22,2024-07-23,executed,437.25027388,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2024-07-22,2024-07-23,executed,122.63926199,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2024-07-22,2024-07-23,executed,122.63926199,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2024-07-22,2024-07-23,executed,222.55432455,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2024-07-22,2024-07-23,executed,222.55432455,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2024-07-22,2024-07-23,executed,918.71916002,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2024-07-22,2024-07-23,executed,918.71916002,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2024-07-22,2024-07-23,executed,61.85099104,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2024-07-22,2024-07-23,executed,61.85099104,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2024-07-22,2024-07-23,executed,10.04938118,18.0,0.02,0.01,18.0,0.0,0.0
dca_l2_v2,MSFT,2024-07-22,2024-07-23,executed,437.25027388,13.29,0.01,0.01,13.2,0.09,0.0
dca_l2_v2,NVDA,2024-07-22,2024-07-23,executed,122.63926199,10.8,0.01,0.01,10.8,0.0,0.0
dca_l2_v2,AAPL,2024-07-22,2024-07-23,executed,222.55432455,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,ASML,2024-07-22,2024-07-23,executed,918.71916002,7.08,0.01,0.0,6.0,1.08,0.0
dca_l2_v2,KO,2024-07-22,2024-07-23,executed,61.85099104,3.0,0.0,0.0,3.0,0.0,0.0
fixed,BYDDY,2024-07-29,2024-07-30,executed,9.52383854,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2024-07-29,2024-07-30,executed,9.52383854,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2024-07-29,2024-07-30,executed,421.31261303,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2024-07-29,2024-07-30,executed,421.31261303,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2024-07-29,2024-07-30,executed,111.39215324,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2024-07-29,2024-07-30,executed,111.39215324,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2024-07-29,2024-07-30,executed,217.4162478,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2024-07-29,2024-07-30,executed,217.4162478,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2024-07-29,2024-07-30,executed,878.22713512,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2024-07-29,2024-07-30,executed,878.22713512,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2024-07-29,2024-07-30,executed,62.84355808,3.6,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2024-07-29,2024-07-30,executed,62.84355808,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2024-07-29,2024-07-30,executed,9.52383854,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,MSFT,2024-07-29,2024-07-30,executed,421.31261303,6.6,0.01,0.0,6.6,0.0,0.0
dca_l2_v2,NVDA,2024-07-29,2024-07-30,executed,111.39215324,5.4,0.01,0.0,5.4,0.0,0.0
dca_l2_v2,AAPL,2024-07-29,2024-07-30,executed,217.4162478,4.5,0.0,0.0,4.5,0.0,0.0
dca_l2_v2,ASML,2024-07-29,2024-07-30,executed,878.22713512,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2024-07-29,2024-07-30,executed,62.84355808,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2024-08-05,2024-08-06,executed,8.90139747,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-08-05,2024-08-06,executed,8.90139747,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-08-05,2024-08-06,executed,394.00785748,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-08-05,2024-08-06,executed,394.00785748,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-08-05,2024-08-06,executed,103.72096657,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-08-05,2024-08-06,executed,103.72096657,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-08-05,2024-08-06,executed,203.63865244,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-08-05,2024-08-06,executed,203.63865244,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-08-05,2024-08-06,executed,826.92092584,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-08-05,2024-08-06,executed,826.92092584,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-08-05,2024-08-06,executed,64.422201,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-08-05,2024-08-06,executed,64.422201,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-08-05,2024-08-06,executed,8.90139747,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2024-08-05,2024-08-06,executed,394.00785748,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2024-08-05,2024-08-06,executed,103.72096657,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2024-08-05,2024-08-06,executed,203.63865244,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2024-08-05,2024-08-06,executed,826.92092584,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2024-08-05,2024-08-06,executed,64.422201,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2024-08-12,2024-08-13,executed,9.07384065,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-08-12,2024-08-13,executed,9.07384065,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-08-12,2024-08-13,executed,403.45415927,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-08-12,2024-08-13,executed,403.45415927,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-08-12,2024-08-13,executed,112.31110949,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-08-12,2024-08-13,executed,112.31110949,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-08-12,2024-08-13,executed,217.48913822,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-08-12,2024-08-13,executed,217.48913822,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-08-12,2024-08-13,executed,847.03401836,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-08-12,2024-08-13,executed,847.03401836,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-08-12,2024-08-13,executed,64.35602993,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-08-12,2024-08-13,executed,64.35602993,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-08-12,2024-08-13,executed,9.07384065,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2024-08-12,2024-08-13,executed,403.45415927,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2024-08-12,2024-08-13,executed,112.31110949,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2024-08-12,2024-08-13,executed,217.48913822,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2024-08-12,2024-08-13,executed,847.03401836,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2024-08-12,2024-08-13,executed,64.35602993,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2024-08-19,2024-08-20,executed,9.52548136,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-08-19,2024-08-20,executed,9.52548136,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-08-19,2024-08-20,executed,416.13146775,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-08-19,2024-08-20,executed,416.13146775,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-08-19,2024-08-20,executed,128.25282236,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-08-19,2024-08-20,executed,128.25282236,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-08-19,2024-08-20,executed,224.20220708,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-08-19,2024-08-20,executed,224.20220708,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-08-19,2024-08-20,executed,921.0116857,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-08-19,2024-08-20,executed,921.0116857,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-08-19,2024-08-20,executed,65.21624883,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-08-19,2024-08-20,executed,65.21624883,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-08-19,2024-08-20,executed,9.52548136,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2024-08-19,2024-08-20,executed,416.13146775,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2024-08-19,2024-08-20,executed,128.25282236,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2024-08-19,2024-08-20,executed,224.20220708,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2024-08-19,2024-08-20,executed,921.0116857,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2024-08-19,2024-08-20,executed,65.21624883,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2024-08-26,2024-08-27,executed,9.5763928,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-08-26,2024-08-27,executed,9.5763928,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-08-26,2024-08-27,executed,407.40821931,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-08-26,2024-08-27,executed,407.40821931,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-08-26,2024-08-27,executed,124.90668213,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-08-26,2024-08-27,executed,124.90668213,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-08-26,2024-08-27,executed,224.43060822,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-08-26,2024-08-27,executed,224.43060822,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-08-26,2024-08-27,executed,865.92702814,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-08-26,2024-08-27,executed,865.92702814,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-08-26,2024-08-27,executed,67.41880656,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-08-26,2024-08-27,executed,67.41880656,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-08-26,2024-08-27,executed,9.5763928,24.42,0.02,0.01,22.5,1.92,0.0
dca_l2_v2,MSFT,2024-08-26,2024-08-27,executed,407.40821931,18.85,0.02,0.01,16.5,2.35,0.0
dca_l2_v2,NVDA,2024-08-26,2024-08-27,executed,124.90668213,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2024-08-26,2024-08-27,executed,224.43060822,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2024-08-26,2024-08-27,executed,865.92702814,9.33,0.01,0.0,7.5,1.83,0.0
dca_l2_v2,KO,2024-08-26,2024-08-27,executed,67.41880656,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2024-08-30,2024-09-03,executed,9.83588048,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-08-30,2024-09-03,executed,9.83588048,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-08-30,2024-09-03,executed,412.39152272,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-08-30,2024-09-03,executed,412.39152272,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-08-30,2024-09-03,executed,115.87701155,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-08-30,2024-09-03,executed,115.87701155,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-08-30,2024-09-03,executed,226.96288973,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-08-30,2024-09-03,executed,226.96288973,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-08-30,2024-09-03,executed,878.32541324,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-08-30,2024-09-03,executed,878.32541324,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-08-30,2024-09-03,executed,68.47753466,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-08-30,2024-09-03,executed,68.47753466,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-08-30,2024-09-03,executed,9.83588048,22.5,0.02,0.01,22.5,0.0,0.0
dca_l2_v2,MSFT,2024-08-30,2024-09-03,executed,412.39152272,18.69,0.02,0.01,16.5,2.19,0.0
dca_l2_v2,NVDA,2024-08-30,2024-09-03,executed,115.87701155,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2024-08-30,2024-09-03,executed,226.96288973,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2024-08-30,2024-09-03,executed,878.32541324,9.15,0.01,0.0,7.5,1.65,0.0
dca_l2_v2,KO,2024-08-30,2024-09-03,executed,68.47753466,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2024-09-09,2024-09-10,executed,9.90321513,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-09-09,2024-09-10,executed,9.90321513,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-09-09,2024-09-10,executed,402.80979825,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-09-09,2024-09-10,executed,402.80979825,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-09-09,2024-09-10,executed,107.68640429,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-09-09,2024-09-10,executed,107.68640429,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-09-09,2024-09-10,executed,217.39975656,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-09-09,2024-09-10,executed,217.39975656,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-09-09,2024-09-10,executed,737.91735929,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-09-09,2024-09-10,executed,737.91735929,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-09-09,2024-09-10,executed,68.03325763,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-09-09,2024-09-10,executed,68.03325763,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-09-09,2024-09-10,executed,9.90321513,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2024-09-09,2024-09-10,executed,402.80979825,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2024-09-09,2024-09-10,executed,107.68640429,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2024-09-09,2024-09-10,executed,217.39975656,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2024-09-09,2024-09-10,executed,737.91735929,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2024-09-09,2024-09-10,executed,68.03325763,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2024-09-16,2024-09-17,executed,10.18241066,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-09-16,2024-09-17,executed,10.18241066,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-09-16,2024-09-17,executed,434.41683087,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-09-16,2024-09-17,executed,434.41683087,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-09-16,2024-09-17,executed,118.04463782,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-09-16,2024-09-17,executed,118.04463782,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-09-16,2024-09-17,executed,214.25178836,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-09-16,2024-09-17,executed,214.25178836,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-09-16,2024-09-17,executed,795.76719676,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-09-16,2024-09-17,executed,795.76719676,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-09-16,2024-09-17,executed,68.43303942,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-09-16,2024-09-17,executed,68.43303942,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-09-16,2024-09-17,executed,10.18241066,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2024-09-16,2024-09-17,executed,434.41683087,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2024-09-16,2024-09-17,executed,118.04463782,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2024-09-16,2024-09-17,executed,214.25178836,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2024-09-16,2024-09-17,executed,795.76719676,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2024-09-16,2024-09-17,executed,68.43303942,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2024-09-23,2024-09-24,executed,10.47145911,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2024-09-23,2024-09-24,executed,10.47145911,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2024-09-23,2024-09-24,executed,427.28225636,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2024-09-23,2024-09-24,executed,427.28225636,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2024-09-23,2024-09-24,executed,116.39638411,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2024-09-23,2024-09-24,executed,116.39638411,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2024-09-23,2024-09-24,executed,227.06220236,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2024-09-23,2024-09-24,executed,227.06220236,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2024-09-23,2024-09-24,executed,796.60353672,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2024-09-23,2024-09-24,executed,796.60353672,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2024-09-23,2024-09-24,executed,67.78582998,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2024-09-23,2024-09-24,executed,67.78582998,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2024-09-23,2024-09-24,executed,10.47145911,22.5,0.02,0.01,22.5,0.0,0.0
dca_l2_v2,MSFT,2024-09-23,2024-09-24,executed,427.28225636,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2024-09-23,2024-09-24,executed,116.39638411,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2024-09-23,2024-09-24,executed,227.06220236,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2024-09-23,2024-09-24,executed,796.60353672,35.1,0.04,0.02,7.5,2.6,25.0
dca_l2_v2,KO,2024-09-23,2024-09-24,executed,67.78582998,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2024-09-30,2024-10-01,executed,11.85265337,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2024-09-30,2024-10-01,executed,11.85265337,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2024-09-30,2024-10-01,executed,422.79237154,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2024-09-30,2024-10-01,executed,422.79237154,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2024-09-30,2024-10-01,executed,121.64081201,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2024-09-30,2024-10-01,executed,121.64081201,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2024-09-30,2024-10-01,executed,227.92616113,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2024-09-30,2024-10-01,executed,227.92616113,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2024-09-30,2024-10-01,executed,826.25182845,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2024-09-30,2024-10-01,executed,826.25182845,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2024-09-30,2024-10-01,executed,68.62338955,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2024-09-30,2024-10-01,executed,68.62338955,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2024-09-30,2024-10-01,executed,11.85265337,18.0,0.02,0.01,18.0,0.0,0.0
dca_l2_v2,MSFT,2024-09-30,2024-10-01,executed,422.79237154,13.2,0.01,0.01,13.2,0.0,0.0
dca_l2_v2,NVDA,2024-09-30,2024-10-01,executed,121.64081201,10.8,0.01,0.01,10.8,0.0,0.0
dca_l2_v2,AAPL,2024-09-30,2024-10-01,executed,227.92616113,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,ASML,2024-09-30,2024-10-01,executed,826.25182845,6.88,0.01,0.0,6.0,0.88,0.0
dca_l2_v2,KO,2024-09-30,2024-10-01,executed,68.62338955,3.0,0.0,0.0,3.0,0.0,0.0
fixed,BYDDY,2024-10-07,2024-10-08,executed,12.50629902,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2024-10-07,2024-10-08,executed,12.50629902,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2024-10-07,2024-10-08,executed,405.47409373,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2024-10-07,2024-10-08,executed,405.47409373,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2024-10-07,2024-10-08,executed,130.12180439,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2024-10-07,2024-10-08,executed,130.12180439,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2024-10-07,2024-10-08,executed,222.74241555,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2024-10-07,2024-10-08,executed,222.74241555,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2024-10-07,2024-10-08,executed,809.34656905,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2024-10-07,2024-10-08,executed,809.34656905,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2024-10-07,2024-10-08,executed,65.71094405,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2024-10-07,2024-10-08,executed,65.71094405,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2024-10-07,2024-10-08,executed,12.50629902,18.0,0.02,0.01,18.0,0.0,0.0
dca_l2_v2,MSFT,2024-10-07,2024-10-08,executed,405.47409373,13.74,0.01,0.01,13.2,0.54,0.0
dca_l2_v2,NVDA,2024-10-07,2024-10-08,executed,130.12180439,10.8,0.01,0.01,10.8,0.0,0.0
dca_l2_v2,AAPL,2024-10-07,2024-10-08,executed,222.74241555,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,ASML,2024-10-07,2024-10-08,executed,809.34656905,7.0,0.01,0.0,6.0,1.0,0.0
