strategy,symbol,signal_date,execution_date,state,base_amount,extra_amount,crash_fund_amount,final_amount,reason_codes,planned_normal,planned_crash,total_planned,unallocated_cash
dca_l2_v2,KO,2025-11-10,2025-11-11,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-11-10,2025-11-11,,,,,,,78.48,0.0,78.48,241.8
dca_l2_v2,BYDDY,2025-11-17,2025-11-18,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2025-11-17,2025-11-18,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2025-11-17,2025-11-18,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-11-17,2025-11-18,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2025-11-17,2025-11-18,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2025-11-17,2025-11-18,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-11-17,2025-11-18,,,,,,,37.51,0.0,37.51,204.29
dca_l2_v2,BYDDY,2025-11-24,2025-11-25,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2025-11-24,2025-11-25,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2025-11-24,2025-11-25,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-11-24,2025-11-25,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2025-11-24,2025-11-25,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2025-11-24,2025-11-25,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-11-24,2025-11-25,,,,,,,37.51,0.0,37.51,166.78
dca_l2_v2,BYDDY,2025-12-01,2025-12-02,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2025-12-01,2025-12-02,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,NVDA,2025-12-01,2025-12-02,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['RECOVERY_LATCH_ACTIVE', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-12-01,2025-12-02,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,ASML,2025-12-01,2025-12-02,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,KO,2025-12-01,2025-12-02,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-12-01,2025-12-02,,,,,,,30.0,0.0,30.0,370.0
dca_l2_v2,BYDDY,2025-12-08,2025-12-09,medium_drawdown,18.0,2.62,0.0,20.62,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2025-12-08,2025-12-09,small_drawdown,13.2,1.4,0.0,14.6,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2025-12-08,2025-12-09,medium_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-12-08,2025-12-09,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2025-12-08,2025-12-09,normal,6.0,0.0,0.0,6.0,[],,,,
dca_l2_v2,KO,2025-12-08,2025-12-09,normal,3.0,0.0,0.0,3.0,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-12-08,2025-12-09,,,,,,,64.02,0.0,64.02,305.98
dca_l2_v2,BYDDY,2025-12-15,2025-12-16,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2025-12-15,2025-12-16,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2025-12-15,2025-12-16,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-12-15,2025-12-16,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2025-12-15,2025-12-16,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2025-12-15,2025-12-16,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-12-15,2025-12-16,,,,,,,30.0,0.0,30.0,275.98
dca_l2_v2,BYDDY,2025-12-22,2025-12-23,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2025-12-22,2025-12-23,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,NVDA,2025-12-22,2025-12-23,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['RECOVERY_LATCH_ACTIVE', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-12-22,2025-12-23,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,ASML,2025-12-22,2025-12-23,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,KO,2025-12-22,2025-12-23,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-12-22,2025-12-23,,,,,,,30.0,0.0,30.0,245.98
dca_l2_v2,BYDDY,2025-12-29,2025-12-30,small_drawdown,18.0,2.09,0.0,20.09,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2025-12-29,2025-12-30,small_drawdown,13.2,1.64,0.0,14.84,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2025-12-29,2025-12-30,small_drawdown,10.8,0.0,0.0,10.8,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2025-12-29,2025-12-30,normal,9.0,0.0,0.0,9.0,[],,,,
dca_l2_v2,ASML,2025-12-29,2025-12-30,small_drawdown,6.0,0.23,0.0,6.23,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2025-12-29,2025-12-30,normal,3.0,0.0,0.0,3.0,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2025-12-29,2025-12-30,,,,,,,63.96,0.0,63.96,182.02
dca_l2_v2,BYDDY,2026-01-05,2026-01-06,small_drawdown,22.5,1.79,0.0,24.29,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2026-01-05,2026-01-06,medium_drawdown,16.5,2.6,0.0,19.1,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2026-01-05,2026-01-06,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-01-05,2026-01-06,small_drawdown,11.25,0.45,0.0,11.7,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2026-01-05,2026-01-06,normal,7.5,0.0,0.0,7.5,[],,,,
dca_l2_v2,KO,2026-01-05,2026-01-06,small_drawdown,3.75,0.13,0.0,3.88,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-01-05,2026-01-06,,,,,,,79.97,0.0,79.97,320.03
dca_l2_v2,BYDDY,2026-01-12,2026-01-13,small_drawdown,22.5,1.8,0.0,24.3,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2026-01-12,2026-01-13,medium_drawdown,16.5,2.43,0.0,18.93,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2026-01-12,2026-01-13,medium_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-01-12,2026-01-13,small_drawdown,11.25,1.14,0.0,12.39,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2026-01-12,2026-01-13,normal,7.5,0.0,0.0,7.5,[],,,,
dca_l2_v2,KO,2026-01-12,2026-01-13,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-01-12,2026-01-13,,,,,,,80.37,0.0,80.37,239.66
dca_l2_v2,BYDDY,2026-01-16,2026-01-20,normal,22.5,0.0,0.0,22.5,[],,,,
dca_l2_v2,MSFT,2026-01-16,2026-01-20,medium_drawdown,16.5,2.25,0.0,18.75,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2026-01-16,2026-01-20,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-01-16,2026-01-20,medium_drawdown,11.25,1.51,0.0,12.76,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2026-01-16,2026-01-20,normal,7.5,0.0,0.0,7.5,[],,,,
dca_l2_v2,KO,2026-01-16,2026-01-20,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-01-16,2026-01-20,,,,,,,78.76,0.0,78.76,160.9
dca_l2_v2,BYDDY,2026-01-26,2026-01-27,normal,22.5,0.0,0.0,22.5,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,MSFT,2026-01-26,2026-01-27,small_drawdown,16.5,1.16,0.0,17.66,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,NVDA,2026-01-26,2026-01-27,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,AAPL,2026-01-26,2026-01-27,medium_drawdown,11.25,1.51,0.0,12.76,"['EXTRA_DIP_BUY', 'NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,ASML,2026-01-26,2026-01-27,normal,7.5,0.0,0.0,7.5,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2,KO,2026-01-26,2026-01-27,normal,3.75,0.0,0.0,3.75,"['NORMAL_POOL_BASE_BUDGET_APPLIED', 'NORMAL_POOL_EXTRA_BUDGET_APPLIED']",,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-01-26,2026-01-27,,,,,,,60.91,0.0,60.91,99.99
dca_l2_v2,BYDDY,2026-02-02,2026-02-03,medium_drawdown,22.5,3.13,0.0,25.63,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2026-02-02,2026-02-03,medium_drawdown,16.5,3.39,0.0,19.89,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,NVDA,2026-02-02,2026-02-03,normal,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-02-02,2026-02-03,small_drawdown,11.25,0.18,0.0,11.43,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,ASML,2026-02-02,2026-02-03,normal,7.5,0.0,0.0,7.5,[],,,,
dca_l2_v2,KO,2026-02-02,2026-02-03,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-02-02,2026-02-03,,,,,,,81.7,0.0,81.7,318.3
dca_l2_v2,BYDDY,2026-02-09,2026-02-10,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-02-09,2026-02-10,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-02-09,2026-02-10,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-02-09,2026-02-10,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-02-09,2026-02-10,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-02-09,2026-02-10,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-02-09,2026-02-10,,,,,,,37.51,0.0,37.51,280.79
dca_l2_v2,BYDDY,2026-02-13,2026-02-17,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-02-13,2026-02-17,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-02-13,2026-02-17,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-02-13,2026-02-17,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-02-13,2026-02-17,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-02-13,2026-02-17,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-02-13,2026-02-17,,,,,,,37.51,0.0,37.51,243.28
dca_l2_v2,BYDDY,2026-02-23,2026-02-24,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-02-23,2026-02-24,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-02-23,2026-02-24,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-02-23,2026-02-24,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-02-23,2026-02-24,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-02-23,2026-02-24,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-02-23,2026-02-24,,,,,,,37.51,0.0,37.51,205.77
dca_l2_v2,BYDDY,2026-03-02,2026-03-03,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-03-02,2026-03-03,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-03-02,2026-03-03,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-03-02,2026-03-03,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-03-02,2026-03-03,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-03-02,2026-03-03,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-03-02,2026-03-03,,,,,,,30.0,0.0,30.0,370.0
dca_l2_v2,BYDDY,2026-03-09,2026-03-10,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-03-09,2026-03-10,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-03-09,2026-03-10,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-03-09,2026-03-10,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-03-09,2026-03-10,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-03-09,2026-03-10,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-03-09,2026-03-10,,,,,,,30.0,0.0,30.0,340.0
dca_l2_v2,BYDDY,2026-03-16,2026-03-17,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-03-16,2026-03-17,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-03-16,2026-03-17,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-03-16,2026-03-17,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-03-16,2026-03-17,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-03-16,2026-03-17,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-03-16,2026-03-17,,,,,,,30.0,0.0,30.0,310.0
dca_l2_v2,BYDDY,2026-03-23,2026-03-24,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-03-23,2026-03-24,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-03-23,2026-03-24,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-03-23,2026-03-24,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-03-23,2026-03-24,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-03-23,2026-03-24,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-03-23,2026-03-24,,,,,,,30.0,0.0,30.0,280.0
dca_l2_v2,BYDDY,2026-03-30,2026-03-31,panic_bear_extreme_volatility,9.0,0.0,0.0,9.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-03-30,2026-03-31,panic_bear_extreme_volatility,6.6,0.0,0.0,6.6,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-03-30,2026-03-31,panic_bear_extreme_volatility,5.4,0.0,0.0,5.4,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-03-30,2026-03-31,panic_bear_extreme_volatility,4.5,0.0,0.0,4.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-03-30,2026-03-31,panic_bear_extreme_volatility,3.0,0.0,0.0,3.0,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-03-30,2026-03-31,panic_bear_extreme_volatility,1.5,0.0,0.0,1.5,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-03-30,2026-03-31,,,,,,,30.0,0.0,30.0,250.0
dca_l2_v2,BYDDY,2026-04-06,2026-04-07,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,MSFT,2026-04-06,2026-04-07,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,NVDA,2026-04-06,2026-04-07,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['DEFENSIVE_BASE_50', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-04-06,2026-04-07,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,ASML,2026-04-06,2026-04-07,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2,KO,2026-04-06,2026-04-07,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['DEFENSIVE_BASE_50'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-04-06,2026-04-07,,,,,,,37.51,0.0,37.51,362.49
dca_l2_v2,BYDDY,2026-04-13,2026-04-14,panic_bear_extreme_volatility,11.25,0.0,0.0,11.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,MSFT,2026-04-13,2026-04-14,panic_bear_extreme_volatility,8.25,0.0,0.0,8.25,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,NVDA,2026-04-13,2026-04-14,panic_bear_extreme_volatility,6.75,0.0,0.0,6.75,"['RECOVERY_LATCH_ACTIVE', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-04-13,2026-04-14,panic_bear_extreme_volatility,5.63,0.0,0.0,5.63,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,ASML,2026-04-13,2026-04-14,panic_bear_extreme_volatility,3.75,0.0,0.0,3.75,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2,KO,2026-04-13,2026-04-14,panic_bear_extreme_volatility,1.88,0.0,0.0,1.88,['RECOVERY_LATCH_ACTIVE'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-04-13,2026-04-14,,,,,,,37.51,0.0,37.51,324.98
dca_l2_v2,BYDDY,2026-04-20,2026-04-21,normal,22.5,0.0,0.0,22.5,[],,,,
dca_l2_v2,MSFT,2026-04-20,2026-04-21,normal,16.5,0.0,0.0,16.5,[],,,,
dca_l2_v2,NVDA,2026-04-20,2026-04-21,normal,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-04-20,2026-04-21,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2026-04-20,2026-04-21,normal,7.5,0.0,0.0,7.5,[],,,,
dca_l2_v2,KO,2026-04-20,2026-04-21,small_drawdown,3.75,0.17,0.0,3.92,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-04-20,2026-04-21,,,,,,,75.17,0.0,75.17,249.81
dca_l2_v2,BYDDY,2026-04-27,2026-04-28,small_drawdown,22.5,0.36,0.0,22.86,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2026-04-27,2026-04-28,normal,16.5,0.0,0.0,16.5,[],,,,
dca_l2_v2,NVDA,2026-04-27,2026-04-28,normal,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-04-27,2026-04-28,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2026-04-27,2026-04-28,small_drawdown,7.5,0.18,0.0,7.68,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2026-04-27,2026-04-28,small_drawdown,3.75,0.18,0.0,3.93,['EXTRA_DIP_BUY'],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-04-27,2026-04-28,,,,,,,75.72,0.0,75.72,174.09
dca_l2_v2,BYDDY,2026-05-04,2026-05-05,small_drawdown,22.5,2.13,0.0,24.63,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2026-05-04,2026-05-05,normal,16.5,0.0,0.0,16.5,[],,,,
dca_l2_v2,NVDA,2026-05-04,2026-05-05,small_drawdown,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-05-04,2026-05-05,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2026-05-04,2026-05-05,small_drawdown,7.5,0.75,0.0,8.25,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,KO,2026-05-04,2026-05-05,normal,3.75,0.0,0.0,3.75,[],,,,
dca_l2_v2_portfolio,PORTFOLIO,2026-05-04,2026-05-05,,,,,,,77.88,0.0,77.88,322.12
dca_l2_v2,BYDDY,2026-05-11,2026-05-12,small_drawdown,22.5,2.56,0.0,25.06,['EXTRA_DIP_BUY'],,,,
dca_l2_v2,MSFT,2026-05-11,2026-05-12,normal,16.5,0.0,0.0,16.5,[],,,,
dca_l2_v2,NVDA,2026-05-11,2026-05-12,normal,13.5,0.0,0.0,13.5,"['EXTRA_BLOCKED_CONCENTRATION', 'EXTRA_BLOCKED_CONCENTRATION']",,,,
dca_l2_v2,AAPL,2026-05-11,2026-05-12,normal,11.25,0.0,0.0,11.25,[],,,,
dca_l2_v2,ASML,2026-05-11,2026-05-12,normal,7.5,0.0,0.0,7.5,[],,,,
